FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
1848,16736,CA,BLM,CDD,CORTEZ,1007,2010-05-03,2010-05-04,1,WFDSS; GPS ground,0,5.562689781,1,1,FDE8,771.7733125,22511.42094,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,5.56269
1849,16744,CA,USF,CNF,MONTE,009309,2010-08-21,2010-08-26,8, ,930,953.3410034,3,1,17,11039.57061,3858035.961,0,2010,MONTE, , ,CALFIRE, , ,8/21/2010,8/23/2010,2000,0,2000,BGT,Misuse of Fire,0,MVU-009309, ,San Diego, , , , ,0,0,0,0,2010,0.73753
1850,16756,CA,CCO,KRN,BASE,1024283,2010-08-22,2010-08-22,2, ,150,151.1869965,7,1, ,5205.934122,611832.176,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,0.03759
1851,16757,CA,CCO,KRN,CALIENTE,01018387,2010-07-01,2010-07-02,2, ,48,48.09389877,1,1, ,2401.354586,194629.2649,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,48.09394
1852,16761,CA,CCO,KRN,POST,01024500,2010-08-24,2010-08-28,14, ,1312,1311.359985,2,1, ,15829.52515,5306884.869,0,2010,POST, , ,CALFIRE, , ,8/25/2010,8/28/2010,1312,0,1312,G,Undetermined,0,KRN-0024500, ,Kern, , , ,CC,0,0,0,0,2010,865.88402
1853,16763,CA,CCO,KRN,TUCKER,01024747,2010-08-26,2010-08-26,14, ,55,118.0579987,6,1, ,3661.863232,477763.6752,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,111.07671
1854,16765,CA,CCO,KRN,WEST,01021461,2010-07-27,2010-08-06,2, ,1650,1637.72998,1,1, ,17537.69493,6627644.31,0,2010,WEST, , ,CALFIRE, , ,7/27/2010,8/6/2010,1658,0,1658,BG,Equipment use,50,KRN-0021461, ,Kern, , , ,CC,13,0,0,63,2010,6.02839
1855,16766,CA,CCO,LAC,MUREAU,NPS597,2010-08-01,2010-08-01,14,"started freeway edge, presumed human-caused. Accuracy 5m   nps",23,22.95859909,1,1, ,1799.773925,92910.26036,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,20.85916
1856,16767,CA,CCO,LAC,RIVER,00136462,2010-06-19,2010-06-19,2, ,1,2.553679943,7,1,136462,582.268286,10334.38334,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,0.02641
1857,16772,CA,CCO,LAC,NEWHALL,00164539,2010-07-23,2010-07-23,14, ,25,33.81779861,7,1,164539,2630.206625,136855.8837,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,33.81783
1858,16773,CA,CCO,LAC,LANCASTER,169145,2010-07-29,2010-07-29,2, ,30,121.6210022,7,1,169145,4124.84285,492184.3712,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,1.26629
1859,16774,CA,CCO,LAC,CROWN,169202,2010-07-29,2010-08-02,2, ,13918,12582.2998,7,1,169202,82162.77368,50918663.35,0,2010,CROWN, , ,CALFIRE, , ,7/29/2010,8/3/2010,14000,0,14000,BG,Undetermined,10,LAC-10169202, ,Los Angeles, , , ,CC,6,0,0,16,2010,847.18481
1860,16775,CA,CCO,LAC,HASKELL,00177189,2010-08-08,2010-08-08,3,usfs inc_num 3409,45,44.63339996,5,1,177189,3085.464686,180624.9464,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,44.6334
1861,16776,CA,CCO,LAC,OAK,00196654,2010-08-31,2010-08-31,10, ,10,15.95219994,6,1,196654,1573.501366,64556.3961,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,15.95223
1862,16777,CA,CCO,LAC,TAMPA,207010,2010-09-13,2010-09-13,14, ,38,22.84280014,7,1,207010,1241.967344,92441.67597,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,0.00273
1863,16778,CA,CCO,LAC,COLIMA, ,2010-09-16,2010-09-16,10, ,6,11.20269966,5,1,209528,1109.043007,45335.74392,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,0.35426
1864,16779,CA,CCO,LAC,OLIVE,NPS499,2010-06-28,2010-06-28,14,identified from GoogleEarth based on detailed description. Accuracy 20m? nps,1,1.121479988,4,1,499,238.8142994,4538.48381,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,1.11768
1865,16780,CA,CCO,LAC,LOST,NPS509,2010-07-02,2010-07-02,2,cause= Las Virgenes MWD weedwhacker. Accuracy 5m by NPS,19.2,19.18519974,1,1,509,1280.342797,77639.65996,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,7.46056
1866,16781,CA,CCO,LAC,QUEENS,NPS762,2010-09-15,2010-09-15,14,"Cause= unknown, presumed human. Accuracy 200m by NPS from site description. nps",5,4.970600128,5,1,762,502.7689474,20115.32385,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,4.96237
1867,16799,CA,CDF,MVU,76-2,00006789,2010-06-23,2010-06-23,14, ,11.9,11.91230011,5,1, ,962.3195925,48207.51795,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,2.77384
1868,16804,CA,CDF,MVU,PALA 5,6790,2010-06-23,2010-06-24,14, ,106,100.9290009,1,1, ,3974.481231,408444.6589,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,1.34366
1869,16806,CA,CDF,MVU,SLAUGHTERHOUSE,00005780,2010-05-25,2010-05-25,14, ,50,55.16429901,7,1, ,2723.478809,223241.9032,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,10.20755
1870,16834,CA,CDF,RRU,CLINTON,00077822,2010-09-01,2010-09-03,2, ,85,64.97100067,1,1, ,3258.526349,262928.1978,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,0.36799
1871,16837,CA,CDF,RRU,LEON,00056825,2010-06-27,2010-06-28,14, ,54,55.71670151,1,1, ,1870.844349,225477.4558,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,9.62971
1872,16838,CA,CDF,RRU,MCKINLEY,00044545,2010-05-20,2010-05-22,2, ,1000,1028.209961,1,1, ,14488.70117,4161027.023,0,2010,MCKINLEY, , ,CALFIRE, , ,5/20/2010,5/22/2010,1000,0,1000,G,Equipment use,0,RRU-044545, ,Riverside, , , , ,0,0,0,0,2010,101.25395
1873,16840,CA,CDF,RRU,PALMER,00078478,2010-09-03,2010-09-04,6, ,100,112.3239975,1,1, ,5570.722778,454558.6113,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,52.72748
1874,16841,CA,CDF,RRU,PEDLEY,00041963,2010-05-12,2010-05-13,2,BLM-CACDD008295,850,717.223999,1,1, ,14912.86556,2902503.008,0,2010,PEDLEY, , ,CALFIRE, , ,5/12/2010,5/13/2010,850,0,850,G,Equipment use,0,RRU-041963, ,Riverside, , , , ,0,0,0,0,2010,177.77654
1875,16845,CA,CDF,RRU,ROCK,00073623,2010-08-19,2010-08-20,8, ,44,38.90890121,1,1, ,2811.161725,157458.8959,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,38.90894
1876,16846,CA,CDF,RRU,SADDLE,00062469,2010-07-15,2010-07-15,1, ,71,79.41940308,1,1, ,2989.822548,321399.0069,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,79.41942
1877,16847,CA,CDF,RRU,SCOTT,00048079,2010-05-31,2010-05-31,14, ,35,44.04700089,1,1, ,2285.841055,178251.8816,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,23.59477
1878,16848,CA,CDF,RRU,SKINNER,00062475,2010-07-15,2010-07-18,1, ,503,522.2160034,2,1, ,9790.081204,2113333.817,0,2010,SKINNER, , ,CALFIRE, , ,7/15/2010,7/18/2010,503,0,503,G,Lightning,0,RRU-062375, ,Riverside, , , , ,0,0,0,0,2010,0.38864
1879,16867,CA,CCO,VNC,LOMA,00038855,2010-07-13,2010-07-14,19, ,0,77.96880341,7,1, ,5633.308103,315528.5073,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,35.31727
1880,16868,CA,CCO,VNC,HAMPSHIRE,NPS815,2010-09-28,2010-09-28,14,"started on freeway edge, presumed human-caused",42,41.6128006,1,1,FV7E,2022.425467,168401.144,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2010,11.67872
1881,16880,CA,BLM,BBD,ERSKINE,00002372,2011-07-23,2011-07-23,14, ,20,18.87360001,1,1, ,1404.041548,76378.8317,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,10.77639
1882,16890,CA,USF,BDF,HILL,00012829,2011-09-02,2011-09-02,14,Fire started on USFS into SRA  CAL FIRE inc # 9968,1150,1159.329956,2,1, ,13270.43579,4691622.72,0,2011,HILL, , ,CDF, , ,9/2/2011,9/8/2011,1153,0,1153,T,Undetermined,3,BDU-009968, ,San Berrdino, , , ,USFS,2,0,0,5,2011,203.04679
1883,16891,CA,USF,BDF,KEN,00012349,2011-08-22,2011-08-23,2,trailer,350,322.3909912,1,1, ,7402.251003,1304671.985,0,2011,KEN, , ,USFS, , ,8/22/2011,8/30/2011,0,350,350,B,Equipment Use,1,BDF-012349, ,San Berrdino, , , , ,0,0,0,1,2011,142.05546
1884,16895,CA,USF,BDF,PONY,00010985,2011-07-21,2011-07-21,9,I#10985 SO#169 DIS#43 P5EN0M Report:P52 Pena,22,32.03910065,1,1, ,1821.717651,129657.527,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,32.03907
1885,16897,CA,CDF,BDU,BOWEN,00006218,2011-06-09,2011-06-10,14,4 miles south of Apple Valley,295,294.4360046,1,1, ,6750.072691,1191540.817,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,3.57861
1886,16898,CA,CDF,BDU,CENTER,00002915,2011-03-18,2011-03-20,14,Big Pine,850,440.6910095,1,1, ,12710.12762,1783412.382,0,2011,CENTER, , ,CDF, , ,3/18/2011,3/23/2011,850,0,850,G,Undetermined,19,BDU-002915, ,Inyo, , , , ,0,0,0,19,2011,21.6853
1887,16899,CA,CDF,BDU,FLORIDA,00009761,2011-08-28,2011-08-30,14,Greenspot/Florida,67,67.38739777,1,1, ,3101.321416,272707.116,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,2.07858
1888,16901,CA,CDF,BDU,ROUNDUP,00005882,2011-06-01,2011-06-02,14,Apole Valley,144,143.4109955,1,1, ,4755.607801,580364.581,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,39.66042
1889,16929,CA,BLM,CDD,CAHUILLA,00010839,2011-07-17,2011-07-18,9, ,97.5,97.54589844,1,1, ,3064.203378,394754.0825,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,12.95927
1890,16933,CA,BIA,CDD,LAGUNA, ,2011-05-18,2011-05-23,14,"presumed human casused, from GEOMAC",0,730.84198,8,1, ,16219.06963,2957614.171,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,48.24513
1891,16940,CA,BLM,CDD,WINDY POINT,00013860,2011-09-24,2011-09-26,9, ,541.1,541.4959717,1,1, ,6789.588613,2191357.105,0,2011,WINDY POINT, , ,USFS, , ,9/25/2011,10/3/2011,0,541,541,G,Misc,0,BDF-013860, ,Riverside, , , , ,0,0,0,0,2011,17.60422
1892,16943,CA,USF,CNF,TRILOGY,00050316,2011-06-02,2011-06-06,9,orgin behnd Anderson Cyn btwn orchards & bee hive,160,102.8209991,1,1, ,3607.961268,416101.1843,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.26077
1893,16979,CA,CCO,KRN,BRECKENRIDGE COMPLEX,01127969,2011-09-10,2011-09-17,1,3 seperate lightning fires burned together,25230,25223.40039,7,1, ,88702.86559,102075530.4,0,2011,BRECKENRIDGE COMPLEX, , ,CDF, , ,9/10/2011,9/17/2011,25213,0,25213,BG,Lightning,0,KRN-0027969, ,Kern, , , ,CC,0,0,0,0,2011,13.27293
1894,16983,CA,CCO,KRN,COMANCHE,01127933,2011-09-10,2011-09-17,1,Main Fire in Comanche Complex: 27933,25938,25939,2,1, ,67464.65679,104971454,0,2011,COMANCHE COMPLEX, , ,CDF, , ,9/10/2011,9/17/2011,29338,0,29338,BG,Lightning,0,KRN-0027933, ,Kern, , , ,CC,0,0,0,0,2011,420.95458
1895,16985,CA,CCO,KRN,HARPER,01127997,2011-09-10,2011-09-14,1,Keene Complex  alt inc # 27912,465,465.2940063,1,1, ,7451.46193,1882979.29,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,1.55472
1896,16992,CA,CCO,KRN,NORTH,01127901,2011-09-10,2011-09-11,1, ,3439,3438.939941,2,1, ,19175.38667,13916901.61,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,6.29886
1897,17000,CA,CCO,LAC,COLINA, ,2011-07-10,2011-07-10,9,Topanga Cyn/21175 Colina Rd NPS 664,0,0.093972497,1,1, ,69.12962265,380.293155,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.0935
1898,17005,CA,CCO,LAC,FOOSE, ,2011-08-02,2011-08-02,9,"Decker/ 2545 Foose, start in backyard of home NPS 768",0,0.746158004,5,1, ,194.7956905,3019.59589,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.74309
1899,17006,CA,CCO,LAC,HUGHES,00140690,2011-06-23,2011-06-23,14, ,52,50.53919983,7,1, ,2565.505406,204525.0336,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,1.83494
1900,17012,CA,CCO,LAC,MALIBU BEACH,00000111,2011-01-14,2011-01-14,9,PCH/Malibu Beach RV park,0,0.093954399,1,1, ,69.12295949,380.2198483,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.02495
1901,17015,CA,CCO,LAC,OASIS,00194624,2011-08-27,2011-08-27,1,Fed Inc# 4381,380,355.5499878,7,1, ,9089.859028,1438860.689,0,2011,OASIS, , ,CDF, , ,8/27/2011,8/29/2011,375,0,375,B,Lightning,0,LAC-194624, ,Los Angeles, , , ,CC,0,0,0,0,2011,46.25257
1902,17019,CA,CCO,LAC,PIUMA, ,2011-10-31,2011-10-31,10,Piuma Rd  Mile Marker 4.62 NPS 1071,0,0.093965799,5,1, ,69.12716079,380.2660693,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.09349
1903,17020,CA,CCO,LAC,RANGE,00120055,2011-05-28,2011-05-28,10,USFS Inc # 2319,229,241.0149994,7,1, ,6741.814331,975351.6971,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,36.93811
1904,17022,CA,CCO,LAC,SIERRA,00193674,2011-08-26,2011-08-26,2, ,12,12.05160046,1,1, ,1137.658562,48770.97906,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,5.53731
1905,17023,CA,CCO,LAC,WAGON,00202081,2011-09-05,2011-09-05,15,BLM inc # 013104 alt inc # 11215258,499,298.8479919,7,1, ,7583.578383,1209392.974,0,2011,WAGON WHEEL, , ,USFS, , ,9/5/2011,9/8/2011,0,500,500,G,Misc,0,LAC-11215258, ,Los Angeles, , , , ,0,0,0,0,2011,215.74155
1906,17048,CA,CDF,MVU,BORDER 16,00010985,2011-09-30,2011-10-01,14, ,22,21.72750092,1,1, ,1580.773362,87927.89458,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,6.22657
1907,17050,CA,CDF,MVU,GREAT,00011019,2011-10-01,2011-10-07,14, ,2135,2133.959961,7,1, ,16188.16242,8635836.761,0,2011,GREAT, , ,CDF, , ,10/1/2011,10/7/2011,2135,0,2135,GB,Undetermined,0,MVU-0011019, ,San Diego, , , , ,0,0,0,0,2011,63.13498
1908,17051,CA,CDF,MVU,PALA,00009673,2011-08-29,2011-09-01,11, ,233,191.5,2,1, ,6281.702649,774973.7387,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,112.40219
1909,17071,CA,CCO,ORC,CARBON CANYON,00045067,2011-07-07,2011-07-08,14,coll meth Capturx pen by Adapx,508,508.3429871,7,1, ,6744.103093,2057192.15,0,2011,CARBON CANYON, , ,CDF, , ,7/7/2011,7/8/2011,508,0,508,B,Undetermined,0,ORC-045067, ,Orange, , , ,CC,0,0,0,0,2011,60.61636
1910,17073,CA,CCO,ORC,UNNAMED,00047560,2011-07-18,2011-07-18,4,"coll meth Capturx pen by Adapx, no given name",1,1.13112998,7,1, ,322.7961699,4577.506589,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,1.13113
1911,17075,CA,CDF,RRU,CABAZON,00072201,2011-08-07,2011-08-07,14,brush,90,98.98100281,1,1, ,3812.837343,400561.8667,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,97.80881
1912,17077,CA,CDF,RRU,FREE,00097695,2011-10-22,2011-10-22,14,brush,16,52.32210159,1,1, ,2050.621775,211739.8466,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,9.19679
1913,17078,CA,CDF,RRU,GARZA,00077036,2011-08-22,2011-08-23,2,brush,190,167.348999,1,1, ,4906.41383,677238.9556,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,4.53538
1914,17080,CA,CDF,RRU,GRANITE,00056851,2011-06-22,2011-06-22,14,structures destroyed,22,21.69400024,1,1, ,1513.048986,87792.42969,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.02322
1915,17081,CA,CDF,RRU,KELLER,00079634,2011-08-29,2011-08-30,2,brush,450,411.1820068,1,1, ,8199.541069,1663993.256,0,2011,KELLER, , ,CDF, , ,8/29/2011,8/31/2011,450,0,450,BG,Equipment use,0,RRU-079634, ,Riverside, , , , ,0,0,0,0,2011,83.08802
1916,17083,CA,CDF,RRU,SAN TIM,00066420,2011-07-20,2011-07-20,14,brush,80,71.13069916,1,1, ,3025.889562,287855.5372,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,71.13065
1917,17084,CA,CDF,RRU,THEODORE,00061011,2011-07-04,2011-07-04,10, ,0,56.77669907,8,1, ,2166.302705,229766.9802,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,56.77666
1918,17085,CA,CDF,RRU,WAYMAN,00056153,2011-06-20,2011-06-20,14,brush,53,50.76539993,1,1, ,2977.107053,205440.4644,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,50.76544
1919,17086,CA,CDF,RRU,WHITEWATER,00066004,2011-07-19,2011-07-19,14,brush,80,78.90390015,1,1, ,3507.949984,319312.6185,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,78.89668
1920,17132,CA,USF,SQF,COVE,00001234,2011-05-27,2011-06-02,9,WFDSS; GPS air,0,1121.369995,2,1, ,21992.60873,4538035.146,0,2011,COVE, , ,USFS, , ,5/27/2011,6/2/2011,0,1122,1122,G,Misc,0,SQF-001234, ,Kern, , , , ,0,0,0,0,2011,44.06918
1921,17138,CA,USF,SQF,SPLIT,00000076,2011-10-18,2011-10-18,2, ,20,27.96890068,7,1, ,1744.749443,113185.9259,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,27.96885
1922,17157,CA,CDF,TUU,GRANITE,00000368,2011-07-11,2011-07-11,1,USFS INC # 9621 alt inc # 188,480,872.8740234,1,1, ,8305.029656,3532394.45,0,2011,GRANITE, , ,CDF, , ,7/9/2011,7/12/2011,780,0,780,G,Undetermined,7,TUU-000188, ,Tulare, , , , ,0,0,0,7,2011,20.37346
1923,17164,CA,CCO,VNC,COLLINS, ,2011-07-15,2011-07-15,14,co # 11-39839,60,58.8512001,1,1, ,2777.737392,238162.4846,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,4.76357
1924,17165,CA,CCO,VNC,CONEJO,01141475,2011-07-23,2011-07-23,10,co # 11-41475  Started by burning car at call box,14,14.24240017,1,1, ,1123.386792,57636.78885,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,1.00314
1925,17168,CA,CCO,VNC,RANCHO CONEJO,00000625,2011-06-29,2011-06-29,9,TO behind AmGem COSCA,0,4.485720158,1,1, ,477.6172286,18153.07093,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2011,0.09977
1926,17177,CA,USF,ANF,WILLIAMS,00004803,2012-09-02,2012-09-09,14, ,4000,4192.319824,2,1, ,24530.2054,16965721.4,0,2012,WILLIAMS, , ,USFS, , ,9/2/2012,9/11/2012,0,4192,4192,B,Unidentified,0,ANF-4803, ,Los Angeles, , , , ,0,0,0,0,2012,1.91302
1927,17178,CA,USF,BDF,BOWEN,00006476,2012-06-10,2012-06-11,4,"64 acres on FRA, 54 acres on SRA",118.7179926,118.7180023,1,1, ,3971.167235,480436.5927,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,2.2819
1928,17179,CA,USF,BDF,CARY,00000155,2012-06-29,2012-06-30,8,CALFIRE inc# 63759,200,160.4299927,8,1, ,4100.292415,649238.8488,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,26.60527
1929,17180,CA,USF,BDF,CRANSTON,00009649,2012-07-01,2012-07-01,9, ,22,20.23119926,1,1, ,2511.315995,81872.89162,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,14.6047
1930,17182,CA,USF,BDF,DEVORE,00000248,2012-11-05,2012-11-05,2, ,350,334.4909973,1,1, ,6966.121709,1353635.173,0,2012,DEVORE, , ,USFS, , ,11/5/2012,11/6/2012,0,335,335,GB,Unidentified,1,BDF-16430, ,San Berrdino, , , , ,0,0,0,1,2012,28.02287
1931,17192,CA,CDF,BDU,KENWOOD,00011274,2012-09-19,2012-09-20,14,Devore Area,11.28528453,11.28530025,1,1, ,1177.359199,45670.10886,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,11.28533
1932,17193,CA,CDF,BDU,LITTLE,00006611,2012-06-14,2012-06-15,10,Hwy 138/ LittleHorse,86.87011532,86.87049866,1,1, ,3703.635814,351552.2903,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,86.17789
1933,17194,CA,CDF,BDU,OASIS,00003172,2012-06-30,,9,HWY 138/ 263RD ST EAST,55,58.09880066,6,1, ,2078.5582,235117.3897,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,53.30325
1934,17212,CA,BLM,CDD,BOONE,00001726,2012-06-24,2012-06-24,9,Powerline,12.5,12.60550022,1,1, ,1344.46778,51012.53299,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,8.67085
1935,17215,CA,BLM,CDD,CHRISTMAS,00013899,2012-09-29,2012-09-29,9,Shooting CALFIRE inc# 96759,27.1,27.12190056,1,1, ,1881.970851,109758.6054,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,5.76115
1936,17235,CA,BLM,CDD,WILSON,00008747,2012-08-13,2012-08-20,1,VALLECITO LIGHTNING COMPLEX,22829,11667.09961,8,1, ,51235.18014,47215232.23,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,0.56929
1937,17244,CA,USF,CNF,LA POSTA,00001614,2012-06-16,,9,Fire caused by landowner welding. Job Code = P5GX39. CNF Incident #1614,11,10.94400024,1,1, ,1106.528447,44288.70774,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,0.87972
1938,17255,CA,CDF,FKU,RUTH,00009104,2012-07-20,2012-07-20,11, ,0,22.72360039,1,1, ,1614.426447,91959.03692,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,22.72357
1939,17276,CA,CCO,KRN, ,01213982,2012-05-11,2012-05-11,14, ,0.99,1.346429944,1,1, ,292.8980955,5448.818048,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,1.34643
1940,17282,CA,CCO,KRN,155 FIRE,01204086,2012-02-09,2012-02-09,14, ,0.04,0.042383399,1,1, ,60.51895223,171.5196017,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,0.04238
1941,17287,CA,CCO,KRN,CHOCTAW,01203668,2012-02-05,2012-02-05,14, ,1.2,1.22676003,1,1, ,346.6388179,4964.517121,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,1.22676
1942,17294,CA,CCO,LAC,ALISO FIRE,00001398,2012-01-02,2012-01-02,2, ,12,12.31210041,1,1, ,1700.583224,49825.43222,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,12.31213
1943,17295,CA,CCO,LAC,BOUQUET,00005329,2012-10-03,2012-03-10,9,Elizabeth Lake Rd and Bouquet Canyon Rd,8.6,9.260749817,6,1, ,751.0526898,37476.91585,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,0
1944,17301,CA,CCO,LAC,HIGHWAY,00002205,2012-05-20,,2,1 1/4 SOUTH OF HWY 138 - HILL FIRE NEAR HOUSES,7.2,7.487679958,6,1, ,739.1509331,30301.56588,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,7.48768
1945,17303,CA,CCO,LAC,HILLSIDE FIRE,00155974,2012-07-03,2012-07-03,14, ,200,885.1589966,1,1, ,10641.33794,3582112.446,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,9.64677
1946,17312,CA,CCO,LAC,TREE FIRE,00108014,2012-05-08,2012-05-08,14, ,126,126.4700012,1,1, ,10066.17242,511806.3425,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,38.96029
1947,17316,CA,LRA,LDF,SEPULVEDA PASS, ,2012-09-14,2012-09-15,14,Perim by NPS from air photo and LANDSAT,0,53.52310181,7,1, ,1884.992941,216600.4037,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,2012,0.13247
